,State Code,District Code,Sub District Code,Category,Name,Residence,Inhabited Villages,Uninhabited Villages,Towns,Households,Population (Person),Population (Male),Population (Female),Area,Population Density
257,1,17,67,SUB-DISTRICT,Ramban,Urban,0,0,2,1517,7911,4362,3549,11.01,719.0
258,1,18,0,DISTRICT,Kishtwar,Total,155,2,1,45209,230696,120165,110531,1644.0,140.0
259,1,18,0,DISTRICT,Kishtwar,Rural,155,2,0,42499,215831,111986,103845,1643.37,131.0
260,1,18,0,DISTRICT,Kishtwar,Urban,0,0,1,2710,14865,8179,6686,0.63,23595.0
261,1,18,68,SUB-DISTRICT,Kishtwar,Total,82,2,1,24115,129489,67709,61780,780.3,166.0
262,1,18,68,SUB-DISTRICT,Kishtwar,Rural,82,2,0,21405,114624,59530,55094,779.67,147.0
263,1,18,68,SUB-DISTRICT,Kishtwar,Urban,0,0,1,2710,14865,8179,6686,0.63,23595.0
264,1,18,69,SUB-DISTRICT,Marwah,Total,27,0,0,7106,35572,18364,17208,307.35,116.0
265,1,18,69,SUB-DISTRICT,Marwah,Rural,27,0,0,7106,35572,18364,17208,307.35,116.0
266,1,18,69,SUB-DISTRICT,Marwah,Urban,0,0,0,0,0,0,0,0.0,0.0
267,1,18,70,SUB-DISTRICT,Chhatroo,Total,14,0,0,9729,44087,22815,21272,308.52,143.0
268,1,18,70,SUB-DISTRICT,Chhatroo,Rural,14,0,0,9729,44087,22815,21272,308.52,143.0
269,1,18,70,SUB-DISTRICT,Chhatroo,Urban,0,0,0,0,0,0,0,0.0,0.0
270,1,18,71,SUB-DISTRICT,Atholi (Paddar),Total,32,0,0,4259,21548,11277,10271,248.11,87.0
271,1,18,71,SUB-DISTRICT,Atholi (Paddar),Rural,32,0,0,4259,21548,11277,10271,248.11,87.0
272,1,18,71,SUB-DISTRICT,Atholi (Paddar),Urban,0,0,0,0,0,0,0,0.0,0.0
273,1,19,0,DISTRICT,Udhampur,Total,325,6,6,99240,554985,296784,258201,2637.0,210.0
274,1,19,0,DISTRICT,Udhampur,Rural,325,6,0,78887,446777,232974,213803,2593.28,172.0
275,1,19,0,DISTRICT,Udhampur,Urban,0,0,6,20353,108208,63810,44398,43.72,2475.0
276,1,19,72,SUB-DISTRICT,Udhampur,Total,149,3,3,50555,275559,151318,124241,808.71,341.0
277,1,19,72,SUB-DISTRICT,Udhampur,Rural,149,3,0,32338,177828,92989,84839,771.39,231.0
278,1,19,72,SUB-DISTRICT,Udhampur,Urban,0,0,3,18217,97731,58329,39402,37.32,2619.0
279,1,19,73,SUB-DISTRICT,Chenani,Total,46,1,2,11125,64753,33624,31129,312.12,207.0
280,1,19,73,SUB-DISTRICT,Chenani,Rural,46,1,0,10319,60568,31380,29188,310.33,195.0
281,1,19,73,SUB-DISTRICT,Chenani,Urban,0,0,2,806,4185,2244,1941,1.79,2338.0
282,1,19,74,SUB-DISTRICT,Ramnagar,Total,88,2,1,28317,167010,86755,80255,1025.65,163.0
283,1,19,74,SUB-DISTRICT,Ramnagar,Rural,88,2,0,26987,160718,83518,77200,1020.94,157.0
284,1,19,74,SUB-DISTRICT,Ramnagar,Urban,0,0,1,1330,6292,3237,3055,4.71,1336.0
285,1,19,75,SUB-DISTRICT,Majalta,Total,42,0,0,9243,47663,25087,22576,235.35,203.0
286,1,19,75,SUB-DISTRICT,Majalta,Rural,42,0,0,9243,47663,25087,22576,235.35,203.0
287,1,19,75,SUB-DISTRICT,Majalta,Urban,0,0,0,0,0,0,0,0.0,0.0
288,1,20,0,DISTRICT,Reasi,Total,253,2,5,56689,314667,166461,148206,1719.0,183.0
289,1,20,0,DISTRICT,Reasi,Rural,253,2,0,51659,287671,151481,136190,1679.99,171.0
290,1,20,0,DISTRICT,Reasi,Urban,0,0,5,5030,26996,14980,12016,39.01,692.0
291,1,20,76,SUB-DISTRICT,Gool-Gulabgarh,Total,61,0,0,25782,147843,78181,69662,857.26,172.0
292,1,20,76,SUB-DISTRICT,Gool-Gulabgarh,Rural,61,0,0,25782,147843,78181,69662,857.26,172.0
293,1,20,76,SUB-DISTRICT,Gool-Gulabgarh,Urban,0,0,0,0,0,0,0,0.0,0.0
294,1,20,77,SUB-DISTRICT,Reasi,Total,192,2,5,30907,166824,88280,78544,861.53,194.0
295,1,20,77,SUB-DISTRICT,Reasi,Rural,192,2,0,25877,139828,73300,66528,822.52,170.0
296,1,20,77,SUB-DISTRICT,Reasi,Urban,0,0,5,5030,26996,14980,12016,39.01,692.0
297,1,21,0,DISTRICT,Jammu,Total,780,72,20,314199,1529958,813821,716137,2342.0,653.0
298,1,21,0,DISTRICT,Jammu,Rural,780,72,0,159291,764945,401603,363342,2089.87,366.0
299,1,21,0,DISTRICT,Jammu,Urban,0,0,20,154908,765013,412218,352795,252.13,3034.0
300,1,21,78,SUB-DISTRICT,Akhnoor,Total,207,19,3,54133,250446,133592,116854,969.5,258.0
301,1,21,78,SUB-DISTRICT,Akhnoor,Rural,207,19,0,48256,218825,114114,104711,960.77,228.0
302,1,21,78,SUB-DISTRICT,Akhnoor,Urban,0,0,3,5877,31621,19478,12143,8.73,3622.0
303,1,21,79,SUB-DISTRICT,Jammu,Total,309,11,11,195906,970335,517447,452888,1069.72,907.0
304,1,21,79,SUB-DISTRICT,Jammu,Rural,309,11,0,56576,284890,150516,134374,848.45,336.0
305,1,21,79,SUB-DISTRICT,Jammu,Urban,0,0,11,139330,685445,366931,318514,221.27,3098.0
306,1,21,80,SUB-DISTRICT,Ranbir Singh Pora,Total,163,27,4,41528,197739,104475,93264,245.26,806.0
307,1,21,80,SUB-DISTRICT,Ranbir Singh Pora,Rural,163,27,0,35767,169459,89097,80362,238.48,711.0
308,1,21,80,SUB-DISTRICT,Ranbir Singh Pora,Urban,0,0,4,5761,28280,15378,12902,6.78,4171.0
309,1,21,81,SUB-DISTRICT,Bishnah,Total,101,15,2,22632,111438,58307,53131,158.18,705.0
310,1,21,81,SUB-DISTRICT,Bishnah,Rural,101,15,0,18692,91771,47876,43895,142.83,643.0
311,1,21,81,SUB-DISTRICT,Bishnah,Urban,0,0,2,3940,19667,10431,9236,15.35,1281.0
312,1,22,0,DISTRICT,Samba,Total,345,31,6,65385,318898,169124,149774,904.0,353.0
313,1,22,0,DISTRICT,Samba,Rural,345,31,0,54718,265283,139365,125918,865.24,307.0
314,1,22,0,DISTRICT,Samba,Urban,0,0,6,10667,53615,29759,23856,38.76,1383.0
315,1,22,82,SUB-DISTRICT,Samba,Total,345,31,6,65385,318898,169124,149774,903.65,353.0
316,1,22,82,SUB-DISTRICT,Samba,Rural,345,31,0,54718,265283,139365,125918,864.89,307.0
317,1,22,82,SUB-DISTRICT,Samba,Urban,0,0,6,10667,53615,29759,23856,38.76,1383.0
318,2,0,0,STATE,HIMACHAL PRADESH,Total,17882,2808,59,1483280,6864602,3481873,3382729,55673.0,123.0
319,2,0,0,STATE,HIMACHAL PRADESH,Rural,17882,2808,0,1312510,6176050,3110345,3065705,55402.18,111.0
320,2,0,0,STATE,HIMACHAL PRADESH,Urban,0,0,59,170770,688552,371528,317024,270.82,2542.0
321,2,23,0,DISTRICT,Chamba,Total,1110,481,5,102460,519080,261320,257760,6522.0002245146725,80.0
322,2,23,0,DISTRICT,Chamba,Rural,1110,481,0,94596,482972,241963,241009,6501.26,74.0
323,2,23,0,DISTRICT,Chamba,Urban,0,0,5,7864,36108,19357,16751,20.74,1741.0
324,2,23,83,SUB-DISTRICT,Pangi,Total,60,46,0,3952,18868,9579,9289,1515.455245321114,12.0
325,2,23,83,SUB-DISTRICT,Pangi,Rural,60,46,0,3952,18868,9579,9289,1515.455245321114,12.0
326,2,23,83,SUB-DISTRICT,Pangi,Urban,0,0,0,0,0,0,0,0.0,0.0
327,2,23,84,SUB-DISTRICT,Chaurah,Total,181,131,0,14142,78988,40152,38836,1164.894564119854,68.0
328,2,23,84,SUB-DISTRICT,Chaurah,Rural,181,131,0,14142,78988,40152,38836,1164.894564119854,68.0
329,2,23,84,SUB-DISTRICT,Chaurah,Urban,0,0,0,0,0,0,0,0.0,0.0
330,2,23,85,SUB-DISTRICT,Saluni,Total,132,46,0,8815,47939,24197,23742,362.0248525754306,132.0
331,2,23,85,SUB-DISTRICT,Saluni,Rural,132,46,0,8815,47939,24197,23742,362.0248525754306,132.0
332,2,23,85,SUB-DISTRICT,Saluni,Urban,0,0,0,0,0,0,0,0.0,0.0
333,2,23,86,SUB-DISTRICT,Bhalai,Total,78,2,0,4774,25326,12561,12765,133.25185124403168,190.0
334,2,23,86,SUB-DISTRICT,Bhalai,Rural,78,2,0,4774,25326,12561,12765,133.25185124403168,190.0
335,2,23,86,SUB-DISTRICT,Bhalai,Urban,0,0,0,0,0,0,0,0.0,0.0
336,2,23,87,SUB-DISTRICT,Dalhousie,Total,119,7,2,9514,46760,24339,22421,159.95734751725522,292.0
337,2,23,87,SUB-DISTRICT,Dalhousie,Rural,119,7,0,7507,36160,17968,18192,148.25734751725523,244.0
338,2,23,87,SUB-DISTRICT,Dalhousie,Urban,0,0,2,2007,10600,6371,4229,11.7,906.0
339,2,23,88,SUB-DISTRICT,Bhattiyat,Total,123,10,2,8897,42967,21550,21417,248.88379172063836,173.0
340,2,23,88,SUB-DISTRICT,Bhattiyat,Rural,123,10,0,7596,37392,18535,18857,244.17379172063835,153.0
341,2,23,88,SUB-DISTRICT,Bhattiyat,Urban,0,0,2,1301,5575,3015,2560,4.71,1184.0
342,2,23,89,SUB-DISTRICT,Sihunta,Total,80,17,0,8297,39871,19634,20237,264.18636775793277,151.0
343,2,23,89,SUB-DISTRICT,Sihunta,Rural,80,17,0,8297,39871,19634,20237,264.18636775793277,151.0
344,2,23,89,SUB-DISTRICT,Sihunta,Urban,0,0,0,0,0,0,0,0.0,0.0
345,2,23,90,SUB-DISTRICT,Chamba,Total,241,66,1,35900,179253,89199,90054,1012.2771446685192,177.0
346,2,23,90,SUB-DISTRICT,Chamba,Rural,241,66,0,31344,159320,79228,80092,1007.9471446685192,158.0
347,2,23,90,SUB-DISTRICT,Chamba,Urban,0,0,1,4556,19933,9971,9962,4.33,4603.0
348,2,23,91,SUB-DISTRICT,Holi,Total,46,94,0,3027,14094,7236,6858,716.0666401334067,20.0
349,2,23,91,SUB-DISTRICT,Holi,Rural,46,94,0,3027,14094,7236,6858,716.0666401334067,20.0
350,2,23,91,SUB-DISTRICT,Holi,Urban,0,0,0,0,0,0,0,0.0,0.0
351,2,23,92,SUB-DISTRICT,Brahmaur,Total,50,62,0,5142,25014,12873,12141,945.0131863564894,26.0
352,2,23,92,SUB-DISTRICT,Brahmaur,Rural,50,62,0,5142,25014,12873,12141,945.0131863564894,26.0
353,2,23,92,SUB-DISTRICT,Brahmaur,Urban,0,0,0,0,0,0,0,0.0,0.0
354,2,24,0,DISTRICT,Kangra,Total,3617,252,9,338887,1510075,750591,759484,5739.000080797061,263.0
355,2,24,0,DISTRICT,Kangra,Rural,3617,252,0,318379,1423794,705365,718429,5691.340080797061,250.0
356,2,24,0,DISTRICT,Kangra,Urban,0,0,9,20508,86281,45226,41055,47.66,1810.0
357,2,24,93,SUB-DISTRICT,Nurpur,Total,392,27,1,37267,176525,90074,86451,540.4221802474495,327.0
358,2,24,93,SUB-DISTRICT,Nurpur,Rural,392,27,0,35130,166718,84969,81749,535.6721802474495,311.0
359,2,24,93,SUB-DISTRICT,Nurpur,Urban,0,0,1,2137,9807,5105,4702,4.75,2065.0
360,2,24,94,SUB-DISTRICT,Indora,Total,112,4,1,16720,81226,42226,39000,298.12916541036685,272.0
361,2,24,94,SUB-DISTRICT,Indora,Rural,112,4,0,15716,76692,39901,36791,288.80916541036686,266.0
362,2,24,94,SUB-DISTRICT,Indora,Urban,0,0,1,1004,4534,2325,2209,9.32,486.0
363,2,24,95,SUB-DISTRICT,Fatehpur,Total,223,19,0,13185,62041,31105,30936,305.9878131087973,203.0
364,2,24,95,SUB-DISTRICT,Fatehpur,Rural,223,19,0,13185,62041,31105,30936,305.9878131087973,203.0
365,2,24,95,SUB-DISTRICT,Fatehpur,Urban,0,0,0,0,0,0,0,0.0,0.0
366,2,24,96,SUB-DISTRICT,Jawali,Total,195,18,0,24532,112746,56022,56724,295.64212255898286,381.0
367,2,24,96,SUB-DISTRICT,Jawali,Rural,195,18,0,24532,112746,56022,56724,295.64212255898286,381.0
368,2,24,96,SUB-DISTRICT,Jawali,Urban,0,0,0,0,0,0,0,0.0,0.0
369,2,24,97,SUB-DISTRICT,Harchakian,Total,60,2,0,3125,13841,6746,7095,72.18539948156237,192.0
370,2,24,97,SUB-DISTRICT,Harchakian,Rural,60,2,0,3125,13841,6746,7095,72.18539948156237,192.0
371,2,24,97,SUB-DISTRICT,Harchakian,Urban,0,0,0,0,0,0,0,0.0,0.0
372,2,24,98,SUB-DISTRICT,Shahpur,Total,152,8,0,15082,67758,33220,34538,244.60678011275542,277.0
373,2,24,98,SUB-DISTRICT,Shahpur,Rural,152,8,0,15082,67758,33220,34538,244.60678011275542,277.0
374,2,24,98,SUB-DISTRICT,Shahpur,Urban,0,0,0,0,0,0,0,0.0,0.0
375,2,24,99,SUB-DISTRICT,Dharmsala,Total,151,13,2,31328,136536,70178,66358,337.66703106822905,404.0
376,2,24,99,SUB-DISTRICT,Dharmsala,Rural,151,13,0,20798,93744,47329,46415,319.1970310682291,294.0
377,2,24,99,SUB-DISTRICT,Dharmsala,Urban,0,0,2,10530,42792,22849,19943,18.47,2317.0
378,2,24,100,SUB-DISTRICT,Kangra,Total,161,14,1,21432,97568,49194,48374,180.62658348104588,540.0
379,2,24,100,SUB-DISTRICT,Kangra,Rural,161,14,0,19182,88040,44302,43738,177.50658348104588,496.0
380,2,24,100,SUB-DISTRICT,Kangra,Urban,0,0,1,2250,9528,4892,4636,3.12,3054.0
381,2,24,101,SUB-DISTRICT,Nagrota Bagwan,Total,157,18,1,17068,76899,38347,38552,95.01726828115285,809.0
382,2,24,101,SUB-DISTRICT,Nagrota Bagwan,Rural,157,18,0,15658,70999,35346,35653,91.47726828115285,776.0
383,2,24,101,SUB-DISTRICT,Nagrota Bagwan,Urban,0,0,1,1410,5900,3001,2899,3.54,1667.0
384,2,24,102,SUB-DISTRICT,Baroh,Total,161,8,0,5725,25789,12403,13386,133.9945300175966,192.0
385,2,24,102,SUB-DISTRICT,Baroh,Rural,161,8,0,5725,25789,12403,13386,133.9945300175966,192.0
386,2,24,102,SUB-DISTRICT,Baroh,Urban,0,0,0,0,0,0,0,0.0,0.0
387,2,24,103,SUB-DISTRICT,Dera Gopipur,Total,282,23,1,27654,120783,58552,62231,610.6403696047614,198.0
388,2,24,103,SUB-DISTRICT,Dera Gopipur,Rural,282,23,0,26503,115967,56094,59873,607.3703696047614,191.0
389,2,24,103,SUB-DISTRICT,Dera Gopipur,Urban,0,0,1,1151,4816,2458,2358,3.27,1473.0
390,2,24,104,SUB-DISTRICT,Jawalamukhi,Total,122,12,1,9740,43504,21186,22318,103.61999027528425,420.0
391,2,24,104,SUB-DISTRICT,Jawalamukhi,Rural,122,12,0,8556,38143,18404,19739,99.09999027528426,385.0
392,2,24,104,SUB-DISTRICT,Jawalamukhi,Urban,0,0,1,1184,5361,2782,2579,4.52,1186.0
393,2,24,105,SUB-DISTRICT,Jaswan,Total,86,14,0,7486,32520,15907,16613,181.0750666181807,180.0
394,2,24,105,SUB-DISTRICT,Jaswan,Rural,86,14,0,7486,32520,15907,16613,181.0750666181807,180.0
395,2,24,105,SUB-DISTRICT,Jaswan,Urban,0,0,0,0,0,0,0,0.0,0.0
396,2,24,106,SUB-DISTRICT,Rakkar,Total,103,13,0,6765,29503,14451,15052,114.48551355223222,258.0
397,2,24,106,SUB-DISTRICT,Rakkar,Rural,103,13,0,6765,29503,14451,15052,114.48551355223222,258.0
398,2,24,106,SUB-DISTRICT,Rakkar,Urban,0,0,0,0,0,0,0,0.0,0.0
399,2,24,107,SUB-DISTRICT,Khundian,Total,216,13,0,8268,38231,18607,19624,190.7072612680079,200.0
400,2,24,107,SUB-DISTRICT,Khundian,Rural,216,13,0,8268,38231,18607,19624,190.7072612680079,200.0
401,2,24,107,SUB-DISTRICT,Khundian,Urban,0,0,0,0,0,0,0,0.0,0.0
402,2,24,108,SUB-DISTRICT,Thural,Total,84,7,0,4658,19287,9034,10253,57.681047114679686,334.0
403,2,24,108,SUB-DISTRICT,Thural,Rural,84,7,0,4658,19287,9034,10253,57.681047114679686,334.0
404,2,24,108,SUB-DISTRICT,Thural,Urban,0,0,0,0,0,0,0,0.0,0.0
405,2,24,109,SUB-DISTRICT,Dhira,Total,113,2,0,5298,22119,10498,11621,81.18564061997238,272.0
406,2,24,109,SUB-DISTRICT,Dhira,Rural,113,2,0,5298,22119,10498,11621,81.18564061997238,272.0
407,2,24,109,SUB-DISTRICT,Dhira,Urban,0,0,0,0,0,0,0,0.0,0.0
408,2,24,110,SUB-DISTRICT,Jaisinghpur,Total,218,4,0,15393,61082,27938,33144,191.00285242657404,320.0
409,2,24,110,SUB-DISTRICT,Jaisinghpur,Rural,218,4,0,15393,61082,27938,33144,191.00285242657404,320.0
410,2,24,110,SUB-DISTRICT,Jaisinghpur,Urban,0,0,0,0,0,0,0,0.0,0.0
411,2,24,111,SUB-DISTRICT,Palampur,Total,395,14,1,44501,189276,93807,95469,429.2900974251571,441.0
412,2,24,111,SUB-DISTRICT,Palampur,Rural,395,14,0,43659,185733,91993,93740,428.6200974251571,433.0
413,2,24,111,SUB-DISTRICT,Palampur,Urban,0,0,1,842,3543,1814,1729,0.67,5288.0
414,2,24,112,SUB-DISTRICT,Baijnath,Total,200,4,0,22112,95229,47175,48054,296.03964170326145,322.0
415,2,24,112,SUB-DISTRICT,Baijnath,Rural,200,4,0,22112,95229,47175,48054,296.03964170326145,322.0
416,2,24,112,SUB-DISTRICT,Baijnath,Urban,0,0,0,0,0,0,0,0.0,0.0
417,2,24,113,SUB-DISTRICT,Multhan,Total,34,15,0,1548,7612,3921,3691,978.9979171710115,8.0
418,2,24,113,SUB-DISTRICT,Multhan,Rural,34,15,0,1548,7612,3921,3691,978.9979171710115,8.0
419,2,24,113,SUB-DISTRICT,Multhan,Urban,0,0,0,0,0,0,0,0.0,0.0
420,2,25,0,DISTRICT,Lahul & Spiti,Total,280,241,0,6674,31564,16588,14976,13841.000106717893,2.0
421,2,25,0,DISTRICT,Lahul & Spiti,Rural,280,241,0,6674,31564,16588,14976,13841.000106717893,2.0
422,2,25,0,DISTRICT,Lahul & Spiti,Urban,0,0,0,0,0,0,0,0.0,0.0
423,2,25,114,SUB-DISTRICT,Udaipur,Total,66,84,0,1869,8889,4482,4407,1798.5447073717748,5.0
424,2,25,114,SUB-DISTRICT,Udaipur,Rural,66,84,0,1869,8889,4482,4407,1798.5447073717748,5.0
425,2,25,114,SUB-DISTRICT,Udaipur,Urban,0,0,0,0,0,0,0,0.0,0.0
426,2,25,115,SUB-DISTRICT,Lahul,Total,132,8,0,2222,10218,5415,4803,4923.782688955602,2.0
427,2,25,115,SUB-DISTRICT,Lahul,Rural,132,8,0,2222,10218,5415,4803,4923.782688955602,2.0
428,2,25,115,SUB-DISTRICT,Lahul,Urban,0,0,0,0,0,0,0,0.0,0.0
429,2,25,116,SUB-DISTRICT,Spiti,Total,82,149,0,2583,12457,6691,5766,7118.678526790516,2.0
430,2,25,116,SUB-DISTRICT,Spiti,Rural,82,149,0,2583,12457,6691,5766,7118.678526790516,2.0
431,2,25,116,SUB-DISTRICT,Spiti,Urban,0,0,0,0,0,0,0,0.0,0.0
432,2,26,0,DISTRICT,Kullu,Total,314,12,5,94807,437903,225452,212451,5503.000197040496,80.0
433,2,26,0,DISTRICT,Kullu,Rural,314,12,0,84358,396512,203269,193243,5485.870197040495,72.0
434,2,26,0,DISTRICT,Kullu,Urban,0,0,5,10449,41391,22183,19208,17.13,2416.0
435,2,26,117,SUB-DISTRICT,Manali,Total,70,5,1,12450,51661,27710,23951,751.7321605081908,69.0
436,2,26,117,SUB-DISTRICT,Manali,Rural,70,5,0,10173,43565,22993,20572,748.7321605081908,58.0
437,2,26,117,SUB-DISTRICT,Manali,Urban,0,0,1,2277,8096,4717,3379,3.0,2699.0
438,2,26,118,SUB-DISTRICT,Kullu,Total,156,7,3,44056,206716,106128,100588,2809.0409314870026,74.0
439,2,26,118,SUB-DISTRICT,Kullu,Rural,156,7,0,36284,174835,89410,85425,2797.1409314870025,63.0
440,2,26,118,SUB-DISTRICT,Kullu,Urban,0,0,3,7772,31881,16718,15163,11.9,2679.0
441,2,26,119,SUB-DISTRICT,Sainj,Total,14,0,0,5310,25908,13342,12566,272.0176914415878,95.0
442,2,26,119,SUB-DISTRICT,Sainj,Rural,14,0,0,5310,25908,13342,12566,272.0176914415878,95.0
443,2,26,119,SUB-DISTRICT,Sainj,Urban,0,0,0,0,0,0,0,0.0,0.0
444,2,26,120,SUB-DISTRICT,Banjar,Total,31,0,1,8642,43612,22193,21419,956.6394846825427,46.0
445,2,26,120,SUB-DISTRICT,Banjar,Rural,31,0,0,8242,42198,21445,20753,954.4094846825427,44.0
446,2,26,120,SUB-DISTRICT,Banjar,Urban,0,0,1,400,1414,748,666,2.23,634.0
447,2,26,121,SUB-DISTRICT,Ani,Total,17,0,0,12292,56917,29077,27840,300.3005015201061,190.0
448,2,26,121,SUB-DISTRICT,Ani,Rural,17,0,0,12292,56917,29077,27840,300.3005015201061,190.0
449,2,26,121,SUB-DISTRICT,Ani,Urban,0,0,0,0,0,0,0,0.0,0.0
450,2,26,122,SUB-DISTRICT,Nermand,Total,26,0,0,12057,53089,27002,26087,413.27847516106607,128.0
451,2,26,122,SUB-DISTRICT,Nermand,Rural,26,0,0,12057,53089,27002,26087,413.27847516106607,128.0
452,2,26,122,SUB-DISTRICT,Nermand,Urban,0,0,0,0,0,0,0,0.0,0.0
453,2,27,0,DISTRICT,Mandi,Total,2850,488,5,219145,999777,498065,501712,3950.00032714741,253.0
454,2,27,0,DISTRICT,Mandi,Rural,2850,488,0,203747,937140,466050,471090,3922.2603271474104,239.0
455,2,27,0,DISTRICT,Mandi,Urban,0,0,5,15398,62637,32015,30622,27.74,2258.0
456,2,27,123,SUB-DISTRICT,Padhar,Total,193,39,0,10432,49357,24963,24394,409.4823241080118,121.0
457,2,27,123,SUB-DISTRICT,Padhar,Rural,193,39,0,10432,49357,24963,24394,409.4823241080118,121.0
458,2,27,123,SUB-DISTRICT,Padhar,Urban,0,0,0,0,0,0,0,0.0,0.0
459,2,27,124,SUB-DISTRICT,Jogindarnagar,Total,208,11,1,19597,84470,41245,43225,277.50303691048475,304.0
460,2,27,124,SUB-DISTRICT,Jogindarnagar,Rural,208,11,0,18324,79135,38538,40597,273.25303691048475,290.0
461,2,27,124,SUB-DISTRICT,Jogindarnagar,Urban,0,0,1,1273,5335,2707,2628,4.25,1255.0
462,2,27,125,SUB-DISTRICT,Lad Bharol,Total,146,1,0,6438,25832,11649,14183,84.85477987968962,304.0
463,2,27,125,SUB-DISTRICT,Lad Bharol,Rural,146,1,0,6438,25832,11649,14183,84.85477987968962,304.0
464,2,27,125,SUB-DISTRICT,Lad Bharol,Urban,0,0,0,0,0,0,0,0.0,0.0
465,2,27,126,SUB-DISTRICT,Sandhol,Total,57,2,0,4199,16925,8067,8858,59.42185705826235,285.0
466,2,27,126,SUB-DISTRICT,Sandhol,Rural,57,2,0,4199,16925,8067,8858,59.42185705826235,285.0
467,2,27,126,SUB-DISTRICT,Sandhol,Urban,0,0,0,0,0,0,0,0.0,0.0
468,2,27,127,SUB-DISTRICT,Dharmpur,Total,95,4,0,8292,34777,16550,18227,115.3374872163038,302.0
469,2,27,127,SUB-DISTRICT,Dharmpur,Rural,95,4,0,8292,34777,16550,18227,115.3374872163038,302.0
470,2,27,127,SUB-DISTRICT,Dharmpur,Urban,0,0,0,0,0,0,0,0.0,0.0
471,2,27,128,SUB-DISTRICT,Kotli,Total,64,2,0,5775,25860,12464,13396,89.13789670532387,290.0
472,2,27,128,SUB-DISTRICT,Kotli,Rural,64,2,0,5775,25860,12464,13396,89.13789670532387,290.0
473,2,27,128,SUB-DISTRICT,Kotli,Urban,0,0,0,0,0,0,0,0.0,0.0
474,2,27,129,SUB-DISTRICT,Sarkaghat,Total,179,1,1,15828,64269,31222,33047,146.40286199697803,439.0
475,2,27,129,SUB-DISTRICT,Sarkaghat,Rural,179,1,0,14644,59554,28700,30854,143.45286199697804,415.0
476,2,27,129,SUB-DISTRICT,Sarkaghat,Urban,0,0,1,1184,4715,2522,2193,2.95,1598.0
477,2,27,130,SUB-DISTRICT,Bhadrota,Total,93,1,0,4934,21542,10705,10837,88.33034007232838,244.0
478,2,27,130,SUB-DISTRICT,Bhadrota,Rural,93,1,0,4934,21542,10705,10837,88.33034007232838,244.0
479,2,27,130,SUB-DISTRICT,Bhadrota,Urban,0,0,0,0,0,0,0,0.0,0.0
480,2,27,131,SUB-DISTRICT,Baldwara,Total,134,5,0,10107,43811,21444,22367,94.64768183424239,463.0
481,2,27,131,SUB-DISTRICT,Baldwara,Rural,134,5,0,10107,43811,21444,22367,94.64768183424239,463.0
482,2,27,131,SUB-DISTRICT,Baldwara,Urban,0,0,0,0,0,0,0,0.0,0.0
483,2,27,132,SUB-DISTRICT,Sundarnagar,Total,160,20,1,24005,111351,56437,54914,244.51588178799847,455.0
484,2,27,132,SUB-DISTRICT,Sundarnagar,Rural,160,20,0,18155,87007,43976,43031,232.20588178799846,375.0
485,2,27,132,SUB-DISTRICT,Sundarnagar,Urban,0,0,1,5850,24344,12461,11883,12.31,1978.0
486,2,27,133,SUB-DISTRICT,Mandi,Total,368,36,2,47425,216051,108763,107288,591.2745666547411,365.0
487,2,27,133,SUB-DISTRICT,Mandi,Rural,368,36,0,40334,187808,94438,93370,583.0445666547411,322.0
488,2,27,133,SUB-DISTRICT,Mandi,Urban,0,0,2,7091,28243,14325,13918,8.23,3432.0
489,2,27,134,SUB-DISTRICT,Aut,Total,60,28,0,6032,30893,15641,15252,150.66553435089085,205.0
490,2,27,134,SUB-DISTRICT,Aut,Rural,60,28,0,6032,30893,15641,15252,150.66553435089085,205.0
491,2,27,134,SUB-DISTRICT,Aut,Urban,0,0,0,0,0,0,0,0.0,0.0
492,2,27,135,SUB-DISTRICT,Bali Chowki,Total,97,59,0,7220,37913,19389,18524,192.1167007660386,197.0
493,2,27,135,SUB-DISTRICT,Bali Chowki,Rural,97,59,0,7220,37913,19389,18524,192.1167007660386,197.0
494,2,27,135,SUB-DISTRICT,Bali Chowki,Urban,0,0,0,0,0,0,0,0.0,0.0
495,2,27,136,SUB-DISTRICT,Thunag,Total,172,86,0,10872,50308,25461,24847,313.56708502704237,160.0
496,2,27,136,SUB-DISTRICT,Thunag,Rural,172,86,0,10872,50308,25461,24847,313.56708502704237,160.0
497,2,27,136,SUB-DISTRICT,Thunag,Urban,0,0,0,0,0,0,0,0.0,0.0
498,2,27,137,SUB-DISTRICT,Chachyot,Total,156,53,0,12416,57723,28892,28831,242.34876778552962,238.0
499,2,27,137,SUB-DISTRICT,Chachyot,Rural,156,53,0,12416,57723,28892,28831,242.34876778552962,238.0
500,2,27,137,SUB-DISTRICT,Chachyot,Urban,0,0,0,0,0,0,0,0.0,0.0
501,2,27,138,SUB-DISTRICT,Nihri,Total,204,70,0,6908,35569,18051,17518,326.8866583535374,109.0
502,2,27,138,SUB-DISTRICT,Nihri,Rural,204,70,0,6908,35569,18051,17518,326.8866583535374,109.0
503,2,27,138,SUB-DISTRICT,Nihri,Urban,0,0,0,0,0,0,0,0.0,0.0
504,2,27,139,SUB-DISTRICT,Karsog,Total,464,70,0,18665,93126,47122,46004,523.5215873700064,178.0
505,2,27,139,SUB-DISTRICT,Karsog,Rural,464,70,0,18665,93126,47122,46004,523.5215873700064,178.0
